sample_id,index,speaker,utt_id,target_word,mapped_correct,duration_sec,original_rms,perturbation_linf,perturbation_rms,snr_db,perturbation_spectral_centroid_hz,perturbation_spectral_rolloff85_hz,mean_absolute_log_spectral_change_db,p95_absolute_log_spectral_change_db,energy_fraction_0-0.5k,energy_fraction_0.5-2k,energy_fraction_2-4k,energy_fraction_4-8k
M01||236||part,343,M01,236,part,0,1.53625,0.0658935072856226,0.0002000033855438,0.0001638623522229,52.08726878721122,3673.083535486636,6593.75,3.6017227146076087,11.93040938483142,0.0565683831131128,0.2147377677655997,0.3093900015166366,0.4103150272433986
M01||237||nine,344,M01,237,nine,0,1.6769375,0.0438322103567849,0.0002000033855438,0.0001653306858857,48.468798084417855,4279.350049875957,7375.0,3.5038894645455936,12.334826749778111,0.0374238328439861,0.1761391046251268,0.2682392541161195,0.5118682776936222
M01||238||spark,345,M01,238,spark,1,1.7473125,0.0429282562956828,0.0002000033855438,0.000164167865386,48.34910193924664,4122.295490775137,7421.875,3.315006155069904,11.620037918976625,0.0407576759017378,0.1973633151156729,0.2664677958372834,0.4882828732266694
M01||244||leak,346,M01,244,leak,0,1.7790625,0.04263141439189,0.0002000033855438,0.0001592091935624,48.55523198069558,3587.635656341164,6656.25,3.311954029214584,11.268568253564904,0.0590988957680573,0.249676802990094,0.2947193863257272,0.3887657844763375
M01||245||thought,347,M01,245,thought,0,3.6428125,0.0175178197622959,0.0002000033855438,0.0001635716770798,40.59543894363561,3689.911833807824,6546.875,4.285586740550807,13.025501273585084,0.0422790469777995,0.2522873362949231,0.2738133894443308,0.4248714032143121
M01||246||thought,348,M01,246,thought,0,1.344875,0.0642241868870019,0.0002000033855438,0.0001663129772298,51.73544952956376,3606.7428561224074,6562.5,3.3744560061919437,11.03585496929056,0.0693513351420285,0.2189861153139777,0.2993340033706858,0.4057568073436933
M01||248||spit,349,M01,248,spit,0,1.6519375,0.0522000556316932,0.0002000033855438,0.0001646218553019,50.023669478656274,3592.172281734572,6750.0,2.885793241692844,10.495983674275513,0.0552921452854477,0.2481757389593281,0.307257301705129,0.3804995384175062
M01||250||side,350,M01,250,side,1,1.376625,0.0589838607058132,0.0002000033855438,0.0001634524994131,51.14683258711399,4223.896062612161,7312.5,2.819607908957416,10.87455169396418,0.0390147367183408,0.1910773534500146,0.2511900946962684,0.5128154567177439
M01||251||brawn,351,M01,251,brawn,0,1.92725,0.0557888536236159,0.0002000033855438,0.000160757385247,50.80753007445989,3914.155558806174,6937.5,3.721046048770956,12.166662065527564,0.0374695752675548,0.1934488636670329,0.3200882232453678,0.4420238581821407
M01||252||lima,352,M01,252,lima,1,1.704875,0.0465746440461548,0.0002000033855438,0.0001623893193695,49.15184165769029,4270.171968644602,7265.625,3.592222252516774,12.199523550822866,0.0285782854181491,0.1913395526465331,0.2427872713735273,0.5321303253268649
M01||253||pitting,353,M01,253,pitting,1,1.3978125,0.0613248608523428,0.0002000033855438,0.0001639326229654,51.45942367384197,3952.58966917057,7453.125,3.1255557210801554,11.137173086625085,0.0537684347185144,0.2262809444518094,0.2810107899957749,0.4326990462302533
M01||257||start,354,M01,257,start,1,1.599,0.0334194615553261,0.0002000033855438,0.0001629566199452,46.23854880920832,4021.198377674752,7015.625,3.910980635270153,12.58370811210136,0.0439014487832951,0.2074309796520106,0.2568077336023966,0.4852784181573895
M01||259||harp,355,M01,259,harp,1,1.8319375,0.033558134080612,0.0002000033855438,0.0001627477724125,46.28565503982847,4061.5192463570415,6859.375,4.134565030668042,12.722843202702023,0.0397583775120306,0.1771136019844557,0.2937615629912101,0.4829532055695212
M01||260||sitting,356,M01,260,sitting,0,2.177125,0.0574918308442457,0.0002000033855438,0.0001651055122311,50.836891323848754,3145.0685334196687,6468.75,2.9426022932956144,10.40966000797565,0.1114345667072683,0.3081355334846487,0.2495782844674668,0.3222482829300053
M01||263||city,357,M01,263,city,0,1.822125,0.0661611464323067,0.0002000033855438,0.0001663929777135,51.98936056419264,2987.7024611492766,5875.0,2.7901151732663414,9.613725161357848,0.133442365765276,0.2834253417248674,0.2807383457156835,0.2940900566235833
M01||264||witch,358,M01,264,witch,1,2.106125,0.0572571436961424,0.0002000033855438,0.0001651387379423,50.799614359836845,3286.471108125354,6203.125,3.266441738526346,10.614486333749444,0.0603145312568941,0.2791894783349348,0.3368697070172636,0.3158753814860433
M01||265||him,359,M01,265,him,1,2.12975,0.0290154328406885,0.0002000033855438,0.0001640622819341,44.95240611487919,3849.40035620153,6953.125,3.512406978910151,11.621681537418144,0.0474318044741447,0.22506749984134,0.2924634814287906,0.4272100001178091
M01||266||knitting,360,M01,266,knitting,1,2.5084375,0.0387719726864427,0.0002000033855438,0.0001628873135345,47.53261274969788,3745.551871864165,7031.25,3.701437256059044,12.037367539841831,0.064515495706587,0.24470867266786,0.2671044995319488,0.4167417900704214
M01||267||vat,361,M01,267,vat,0,1.9168125,0.0254515714905201,0.0002000033855438,0.0001607778597516,43.98976719238214,3671.771700574793,6437.5,4.104498462970077,12.271482320636352,0.0424186006250962,0.222242669943862,0.3208842134043514,0.4070664864964539
M01||269||spain,362,M01,269,spain,1,1.964125,0.0496501214988727,0.0002000033855438,0.0001622386080266,49.71532208164018,3680.429038840948,6687.5,2.989640285396587,10.74087687568761,0.046366765644363,0.2433192423359381,0.2983840736014592,0.4056816907174065
M01||270||sell,363,M01,270,sell,0,2.34275,0.0412410386010921,0.0002000033855438,0.0001648386873856,47.9654089262631,3600.045658392777,6609.375,3.6539847481615855,11.696590292832571,0.0655593271006186,0.247788397611478,0.2744891054837384,0.4052225487464943
M01||272||hitting,364,M01,272,hitting,0,2.2718125,0.0559770806644915,0.0002000033855438,0.0001641238450932,50.656771243688745,2869.413246078593,5671.875,3.3199525264016305,10.589516740352842,0.1066214025729994,0.3418419434904216,0.2718242596668306,0.2700107012348711
M01||273||witty,365,M01,273,witty,0,2.1534375,0.0758588097475891,0.0002000033855438,0.0001665728393703,53.16803670946096,2698.609579419326,5015.625,3.069642539013097,10.086190710332591,0.1075659985263186,0.3510704687311611,0.3026970689000939,0.2290530253420703
M01||274||witty,366,M01,274,witty,0,1.9405,0.0772606685933334,0.0002000033855438,0.0001655148594222,53.38242945180716,2833.5857198986528,5640.625,3.110360315925511,10.423406075709764,0.11008947022634,0.3318138932440164,0.3034597532484029,0.2459014600444601
M01||276||mush,367,M01,276,mush,0,1.8695,0.0612019886850037,0.0002000033855438,0.0001625915060587,51.51335360749628,3611.904469690351,6906.25,3.172658322366273,10.908926490664726,0.0647968191787913,0.261870885664885,0.2796922223522566,0.3869205713083714
M01||277||heart,368,M01,277,heart,0,2.0824375,0.0586535486553289,0.0002000033855438,0.0001644477377569,51.04532778955978,3012.561795154016,5734.375,3.479683785857014,10.89137178912078,0.101011122672924,0.3210719535271362,0.2612959401234632,0.3051735570899547
M01||279||league,369,M01,279,league,0,2.34275,0.0695687282210503,0.0002000033855438,0.0001611069395351,52.70599632947582,2744.518273130664,5187.5,3.0692122379357407,10.21232098914567,0.1191701781114253,0.3250819874263362,0.3223607130634711,0.2227799779011057
M01||280||six,370,M01,280,six,0,2.035125,0.0484926466804438,0.0002000033855438,0.0001630811466398,49.465442635293584,3426.4976418621422,6406.25,2.849468548459035,9.94006831470744,0.0585324107616257,0.285631383469833,0.2883021392262346,0.3608341818074431
M01||281||pit,371,M01,281,pit,0,2.2244375,0.04544604569887,0.0002000033855438,0.0001642134929059,48.841745239791805,3555.1823568424106,6765.625,3.681981081607076,11.846288426377214,0.0605093124122046,0.2801278694873355,0.2671097528034986,0.3841354789489055
M01||282||seed,372,M01,282,seed,0,1.8458125,0.0418240551360921,0.0002000033855438,0.0001630327149885,48.18302754995049,4322.058704027866,7531.25,3.156424671213398,11.37397942142577,0.0397874181835407,0.1815064689776478,0.2635096239800449,0.5077644445551128
M01||283||hat,373,M01,283,hat,0,3.147375,0.0508829551719823,0.0002000033855438,0.0001645306113757,49.80651229525424,2497.01628151193,4953.125,3.328527129982531,10.288079447806249,0.1462660426619917,0.4008223801138947,0.218452691582211,0.2224326275335615
M01||286||brought,374,M01,286,brought,1,2.2244375,0.0603269121716686,0.0002000033855438,0.0001631039583622,51.36093191030688,3414.3769194136207,6453.125,3.814234680374849,11.67778931880133,0.0581609737594079,0.2854164335186081,0.2849519928310486,0.3629479726945779
M01||287||ticker,375,M01,287,ticker,0,2.2244375,0.0449629431602296,0.0002000033855438,0.00016346096835,48.78881327873081,3674.121883849042,6765.625,3.837322729048767,12.107692244730828,0.0745654478468439,0.2245306340643239,0.2659017405619204,0.4281397895191844
M02||7||feed,376,M02,7,feed,0,2.266,0.0337657261253538,0.0002000033855438,0.0001618767123681,46.38583436121692,3750.6283925805214,7140.625,3.788994470702684,12.61710604848819,0.0523415782667927,0.2603838537273172,0.2659354638404089,0.4143452606061347
M02||8||alpha,377,M02,8,alpha,0,1.7034375,0.0883140271642132,0.0002000033855438,0.0001637345385248,54.63778778305763,2741.0557882665685,5453.125,2.483413670681012,8.535622165222339,0.1157214392921115,0.3523749030865198,0.2758236363602147,0.2470003746764579
M02||9||pat,378,M02,9,pat,0,1.937875,0.0488428859050323,0.0002000033855438,0.0001638899912335,49.48497769043926,4072.1973596404064,7375.0,3.893185241496124,12.813887125750169,0.0478123370681447,0.2175700902499226,0.2427018869398082,0.4838423663968371
M02||10||farm,379,M02,10,farm,0,2.125375,0.0509633891680267,0.0002000033855438,0.0001615863415052,49.97707307192882,3658.7034383955593,6984.375,3.395649887962068,11.587997201070433,0.0624786331967079,0.243589193160575,0.287658253913464,0.3988577724692558
M02||12||sip,380,M02,12,sip,1,2.125375,0.0467629464908227,0.0002000033855438,0.0001615182929528,49.23360303690065,3607.65388482164,6937.5,2.966410404051977,11.06301735389547,0.0612607088861952,0.2566708117013179,0.2945221896793665,0.379012728380295
M02||14||dagger,381,M02,14,dagger,1,1.937875,0.0668681785557329,0.0002000033855438,0.0001643736530073,52.18774573070789,3345.768965439539,6484.375,3.463202837681864,11.982186521446044,0.0575744605288097,0.2811500461029785,0.3391410306819372,0.3155349881091728
M02||17||feet,382,M02,17,feet,1,1.6409375,0.0286938122535101,0.0002000033855438,0.0001647344994028,44.82007383692867,4093.894132981487,7656.25,3.500753013976164,12.78822727090849,0.0531532141650288,0.2503812326374639,0.2228398803475149,0.4675877091357393
M02||22||bit,383,M02,22,bit,1,3.2138125,0.0268966644799575,0.0002000033855438,0.0001623995266239,44.38227332900793,3316.4851891596213,6406.25,4.43668716935411,13.360697136197018,0.0603733417391462,0.3096123124777348,0.2840570827491342,0.3366068901380599
M02||25||chair,384,M02,25,chair,1,2.842625,0.0289459908475114,0.0002000033855438,0.0001636407328546,44.953940093201965,4056.3449369116606,6968.75,4.842933045742673,14.81748861875384,0.0497379434194754,0.1948658144618732,0.275535279449535,0.4745607650647099
M02||27||the,385,M02,27,the,0,3.15525,0.0254341242508254,0.0002000033855438,0.0001632765208407,43.84986101762497,3724.519548575434,6796.875,4.482311934089832,13.940151875247569,0.0489684808363856,0.2372799154534132,0.2958666104147174,0.4097596951008586
M02||28||gadget,386,M02,28,gadget,0,2.1588125,0.0953017371349802,0.0002000033855438,0.0001651981216729,55.22191423791804,3094.207749110913,6218.75,2.8122790111542715,9.81086900021984,0.1215751448372429,0.304041423668949,0.2214919374882177,0.342587412439504
M02||29||one,387,M02,29,one,1,2.0904375,0.0392944581605503,0.0002000033855438,0.0001631362439879,47.635616911713576,3628.3796094849927,6578.125,4.420706330918122,13.48927165500182,0.0428494131368369,0.2308813778910369,0.3387004366448578,0.3806758040488814
M02||30||torn,388,M02,30,torn,0,2.4714375,0.0328881165953845,0.0002000033855438,0.000162376778832,46.13030163306685,3861.72376000822,6765.625,4.448500141629831,13.666280048232789,0.0429543579015408,0.2153479118557775,0.2981006375656677,0.4377822027232882
M02||33||share,389,M02,33,share,1,2.6375,0.0352478968114883,0.0002000033855438,0.000163001997742,46.69880562571759,3864.4447161525272,7296.875,3.887711573588445,13.161376013436993,0.0653484543914353,0.2231545977197563,0.2753558144955657,0.4276940608300639
M02||38||feet,390,M02,38,feet,1,2.0123125,0.0360862230735155,0.0002000033855438,0.0001636197736677,46.87011283779953,3852.6411599289504,7343.75,3.60634626958452,12.442923206624956,0.05764921765844,0.2451579048505084,0.2606662572447505,0.4287348337926389
M02||39||sticks,391,M02,39,sticks,1,2.549625,0.0423078710788334,0.0002000033855438,0.0001634376825683,48.26137953235214,3247.6618306599485,6671.875,2.868858114071683,10.483693964043455,0.0935268011553542,0.3214859575885281,0.2423515259995442,0.3328334997102681
M02||40||rate,392,M02,40,rate,0,1.797375,0.0546845724271318,0.0002000033855438,0.0001618213686588,50.576579014340425,2905.204149921878,5875.0,3.769222682050805,11.866858791009422,0.1186536738028127,0.3286962543133229,0.2597227461827056,0.2828897411622388
M02||41||knew,393,M02,41,knew,0,1.9634375,0.0381946684875899,0.0002000033855438,0.000162139143083,47.44229742981871,3611.123575953328,6828.125,4.2235927681498415,13.05261052117168,0.0545625919328058,0.2510340629140435,0.3089963484070925,0.37936772728607
M02||42||tip,394,M02,42,tip,0,1.8365,0.0326336475602074,0.0002000033855438,0.0001651001107654,45.91836508522226,3702.677950187287,6671.875,4.626101184062817,14.055040227117782,0.0472715042973625,0.2633341990545818,0.279822020599571,0.4036938178809084
M02||43||know,395,M02,43,know,0,2.432375,0.0277704897078575,0.0002000033855438,0.0001607767183935,44.74720756325444,3309.040732912759,6171.875,4.867320688955783,14.287525651617017,0.071516637287695,0.2779490787002228,0.312456469574853,0.3304556056018775
M02||47||store,396,M02,47,store,1,2.9208125,0.0502049690379572,0.0002000033855438,0.0001630456114332,49.76875179664873,2916.610186585835,6109.375,3.982680170041443,12.507423537164769,0.1172174889187777,0.3405829377006346,0.2584759149770012,0.2738364516936878
M02||48||chair,397,M02,48,chair,0,1.904875,0.0505955999081888,0.0002000033855438,0.0001641758320349,49.77607047448053,3570.259323517524,6750.0,3.8891174478250266,12.877512203845122,0.0736641279857378,0.2542632124230604,0.2991457150318877,0.3660058146937445
M02||49||swarm,398,M02,49,swarm,1,2.4030625,0.0327726567351353,0.0002000033855438,0.0001629246674811,46.07049611703478,3542.0273765668358,6765.625,4.099782624514514,12.812586019764431,0.0578813852711357,0.2794717252916094,0.2695079979030664,0.3854429166390269
M02||54||trait,399,M02,54,trait,1,2.295625,0.0454819453223669,0.0002000033855438,0.0001647347631915,48.82107551644077,4014.1151194613626,7453.125,4.0045737706649,13.077577635161404,0.0512322103258381,0.2278428782497703,0.262643464367808,0.4512759751679029
M02||56||horn,400,M02,56,horn,1,3.4355625,0.0252183422868353,0.0002000033855438,0.0001615766140027,43.86676064513828,3664.293339364623,6656.25,4.018352906766916,12.73273172020562,0.0384586382035225,0.2317320178829887,0.3350466099180806,0.3880328526276237
M02||58||sheet,401,M02,58,sheet,1,2.4898125,0.0399921057512861,0.0002000033855438,0.0001637512678984,47.75579201614078,3462.8805931767038,7375.0,3.467935633033401,12.006554531760656,0.1078375460419415,0.2729343103323411,0.2426196424427325,0.3670670423419855
M02||59||beta,402,M02,59,beta,0,2.7793125,0.0768348215026501,0.0002000033855438,0.0001617423691573,53.53468572880601,2353.6468569237218,5562.5,3.396836303793953,10.95960758059815,0.2325670058300291,0.3544523422241041,0.1700341345727374,0.2303809623592036
M02||61||beat,403,M02,61,beat,0,3.242625,0.019312863763111,0.0002000033855438,0.0001638770791939,41.42656924097072,3831.688955687197,7078.125,4.011020517376914,12.831569897861806,0.0634601862933395,0.2318608715810441,0.2517780329557322,0.4456646548472531
M02||64||knee,404,M02,64,knee,0,2.64425,0.0304580040433388,0.0002000033855438,0.0001632308800341,45.41798235857573,3378.622894781845,6359.375,4.151515703781716,12.9092693445737,0.0447037920183088,0.2849366712202842,0.3349494487968327,0.3284430643681923
M02||68||floor,405,M02,68,floor,1,2.54775,0.04153339220449,0.0002000033855438,0.0001620879962029,48.17293099644248,3235.8379506012,6609.375,4.023134971663617,12.560321686659494,0.0834897785015224,0.3197338289112593,0.2663488854005856,0.3216969363275236
M02||70||weed,406,M02,70,weed,0,1.8915,0.0351811179539416,0.0002000033855438,0.0001644792959944,46.60396795023567,3000.7155825227323,5953.125,4.563867427546752,13.535913387714697,0.0811052599347289,0.3488061509388809,0.2662658968239343,0.2933119782388767
M02||74||beat,407,M02,74,beat,1,2.2389375,0.0145976508251469,0.0002000033855438,0.0001632406917967,39.02909089087876,3779.3331727496657,7062.5,3.9196059777918015,13.02429235256842,0.0430836009618658,0.2354534988624723,0.3048387083502061,0.4099050524765006
M02||75||knew,408,M02,75,knew,1,2.200375,0.0389901042829787,0.0002000033855438,0.0001624537195959,47.60449474408166,2842.2644542875305,5890.625,3.931836684561055,12.17871420415414,0.0956571326659345,0.3767614146697506,0.2499352374794429,0.2695972570395007
M02||78||sip,409,M02,78,sip,1,2.219625,0.0455699345190682,0.0002000033855438,0.0001638351736158,48.88542517663578,3661.6018393525146,7171.875,3.24285470521041,11.596344733804996,0.0863847092302361,0.2641715022707198,0.2286598700660594,0.4133319013467682
